Price,Type,New_building,nFloor,Floor,Height,Sqm,Rooms,Bathrooms,Renovation,Balcony,Currency,District
132900.0,Քարե,Ոչ,4,4,3.2,34,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
130000.0,Պանելային,Ոչ,9,1,2.8,72,3,1,Եվրովերանորոգված,Առանց պատշգամբ,$,Մալաթիա-Սեբաստիա
93000.0,Քարե,Ոչ,5,4,2.8,77,3,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Նոր Նորք
102000.0,Պանելային,Ոչ,14,6,2.75,73,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
480000.0,Քարե,Ոչ,5,3,3.2,92,3,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
149000.0,Քարե,Ոչ,5,1,3.0,88,3,1,Չվերանորոգված,Փակ պատշգամբ,$,Արաբկիր
189000.0,Քարե,Ոչ,4,4,2.8,146,7,2,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Մալաթիա-Սեբաստիա
120000.0,Քարե,Ոչ,5,1,2.8,67,3,1,Դիզայներական ոճով վերանորոգված,Առանց պատշգամբ,$,Արաբկիր
125000.0,Պանելային,Ոչ,9,2,2.8,78,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Էրեբունի
77000.0,Պանելային,Ոչ,16,15,2.75,61,2,2,Հին վերանորոգում,Փակ պատշգամբ,$,Աջափնյակ
280000.0,Պանելային,Ոչ,9,1,2.8,205,4,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Արաբկիր
162000.0,Պանելային,Ոչ,14,6,2.8,112,4,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
85000.0,Պանելային,Ոչ,9,6,2.75,67,2,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Աջափնյակ
208000.0,Մոնոլիտ,Այո,14,11,3.0,68,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
77000.0,Պանելային,Ոչ,16,4,2.75,65,2,1,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Աջափնյակ
210000.0,Պանելային,Ոչ,9,7,2.8,92,3,2,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Արաբկիր
97000.0,Պանելային,Ոչ,5,4,2.6,64,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Նոր Նորք
59900.0,Քարե,Ոչ,5,3,3.2,35,1,1,Մասնակի վերանորոգում,Առանց պատշգամբ,$,Շենգավիթ
225000.0,Քարե,Ոչ,3,1,3.2,74,3,1,Հին վերանորոգում,Առանց պատշգամբ,$,Կենտրոն
226000.0,Մոնոլիտ,Այո,16,3,3.0,89,3,2,Չվերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
102000.0,Մոնոլիտ,Այո,8,2,3.0,41,1,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
75000.0,Պանելային,Ոչ,9,8,2.7,35,1,1,Եվրովերանորոգված,Առանց պատշգամբ,$,Կենտրոն
215000.0,Մոնոլիտ,Այո,14,10,2.8,110,3,2,Դիզայներական ոճով վերանորոգված,Մի քանի պատշգամբ,$,Քանաքեռ-Զեյթուն
700000.0,Մոնոլիտ,Այո,16,10,3.0,136,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
59000.0,Քարե,Ոչ,4,3,2.8,30,1,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Աջափնյակ
84000.0,Պանելային,Ոչ,15,12,2.8,84,3,1,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Աջափնյակ
95000.0,Քարե,Ոչ,5,3,2.75,79,3,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Էրեբունի
105000.0,Պանելային,Ոչ,9,9,2.8,79,3,1,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Դավթաշեն
118000.0,Մոնոլիտ,Այո,18,14,3.0,65,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
165000.0,Քարե,Ոչ,5,2,2.8,58,2,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Կենտրոն
320000.0,Մոնոլիտ,Այո,4,1,3.0,111,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
105000.0,Պանելային,Ոչ,9,1,2.75,73,3,2,Հին վերանորոգում,Փակ պատշգամբ,$,Դավթաշեն
86000.0,Քարե,Ոչ,5,1,2.8,24,1,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
120000.0,Պանելային,Ոչ,10,8,2.75,90,3,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
150000.0,Քարե,Ոչ,5,5,2.7,80,3,2,Հին վերանորոգում,Փակ պատշգամբ,$,Կենտրոն
220000.0,Մոնոլիտ,Այո,15,3,3.0,125,4,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
160000.0,Մոնոլիտ,Այո,18,2,3.0,69,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
155000.0,Մոնոլիտ,Այո,16,14,3.0,58,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Արաբկիր
169000.0,Քարե,Ոչ,5,4,3.0,78,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
180000.0,Քարե,Ոչ,5,4,2.75,72,2,1,Հին վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
630000.0,Քարե,Ոչ,5,5,3.0,276,5,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
200000.0,Պանելային,Ոչ,9,1,2.75,107,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Նուբարաշեն
163000.0,Պանելային,Ոչ,14,6,2.75,82,4,2,Դիզայներական ոճով վերանորոգված,Առանց պատշգամբ,$,Արաբկիր
88000.0,Պանելային,Ոչ,9,6,2.75,73,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Նոր Նորք
155000.0,Մոնոլիտ,Այո,17,8,3.0,100,3,2,Չվերանորոգված,Մի քանի պատշգամբ,$,Մալաթիա-Սեբաստիա
62000.0,Պանելային,Ոչ,4,4,2.8,33,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
105000.0,Պանելային,Ոչ,14,2,2.75,76,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Ավան
75000.0,Մոնոլիտ,Ոչ,9,6,2.8,43,2,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
200000.0,Մոնոլիտ,Այո,8,5,2.75,65,3,1,Դիզայներական ոճով վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
240000.0,Մոնոլիտ,Այո,10,3,3.0,124,4,2,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
269000.0,Քարե,Ոչ,5,5,3.0,65,2,2,Չվերանորոգված,Բաց պատշգամբ,$,Կենտրոն
705000.0,Մոնոլիտ,Այո,6,5,3.0,130,4,3,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
234000.0,Մոնոլիտ,Այո,6,5,3.0,55,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
239000.0,Քարե,Ոչ,5,4,3.0,90,3,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
97000.0,Պանելային,Ոչ,14,13,2.75,74,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
110000.0,Պանելային,Ոչ,9,8,2.75,85,4,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Շենգավիթ
200000.0,Քարե,Ոչ,4,4,2.75,104,4,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
187000.0,Քարե,Ոչ,5,5,2.75,77,3,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
95000.0,Պանելային,Ոչ,16,4,2.75,70,2,1,Հին վերանորոգում,Փակ պատշգամբ,$,Աջափնյակ
230000.0,Պանելային,Ոչ,11,4,2.7,88,3,1,Չվերանորոգված,Մի քանի պատշգամբ,$,Կենտրոն
90000.0,Պանելային,Ոչ,9,8,2.7,78,3,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Ավան
112000.0,Պանելային,Ոչ,14,1,2.8,121,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
275000.0,Մոնոլիտ,Այո,18,13,3.0,115,4,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
175000.0,Մոնոլիտ,Այո,4,3,3.2,77,3,1,Եվրովերանորոգված,Մի քանի պատշգամբ,$,Ավան
70000.0,Մոնոլիտ,Այո,4,2,2.7,40,2,1,Չվերանորոգված,Առանց պատշգամբ,$,Ավան
122000.0,Մոնոլիտ,Այո,6,4,3.0,33,1,1,Դիզայներական ոճով վերանորոգված,Առանց պատշգամբ,$,Կենտրոն
85000.0,Քարե,Ոչ,4,4,3.2,36,1,1,Հին վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
85000.0,Պանելային,Ոչ,9,9,2.75,88,4,2,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Մալաթիա-Սեբաստիա
180000.0,Քարե,Ոչ,5,3,2.8,100,3,2,Հին վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
80000.0,Մոնոլիտ,Այո,13,9,2.8,47,2,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Աջափնյակ
61000.0,Քարե,Ոչ,5,4,2.75,30,1,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Շենգավիթ
153000.0,Քարե,Ոչ,5,4,2.75,83,3,1,Եվրովերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
430000.0,Մոնոլիտ,Այո,21,17,3.2,150,3,3,Եվրովերանորոգված,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
285000.0,Մոնոլիտ,Այո,14,13,3.2,67,2,2,Դիզայներական ոճով վերանորոգված,Առանց պատշգամբ,$,Կենտրոն
82500.0,Քարե,Ոչ,5,1,2.7,62,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Շենգավիթ
97000.0,Պանելային,Ոչ,12,2,2.8,61,2,1,Եվրովերանորոգված,Առանց պատշգամբ,$,Նոր Նորք
162000.0,Քարե,Ոչ,7,2,2.75,78,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
275000.0,Մոնոլիտ,Այո,17,13,3.0,114,4,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Արաբկիր
158000.0,Քարե,Ոչ,5,4,2.75,76,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Արաբկիր
330000.0,Մոնոլիտ,Այո,14,4,3.0,90,3,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
